Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-06-30,0.06557133048772812,0.0671705265498678,0.06290600371749533,0.06343906907154188,62352000
1986-07-01,0.06557133048772812,0.06557133048772812,0.06503826513368156,0.06557133048772812,47577600
1986-07-02,0.06557133048772812,0.06557133048772812,0.06503826513368156,0.06557133048772812,52617600
1986-07-03,0.06663746386766434,0.06717052924308427,0.06610439849224442,0.06610439849224442,14140800
1986-07-07,0.06397218257188797,0.06663751134808199,0.06397218257188797,0.06663751134808199,14054400
1986-07-08,0.06237297132611275,0.06397216823339077,0.06183929255574347,0.06397216823339077,14256000
1986-07-09,0.05970704182982445,0.06237298367086987,0.059173976088561626,0.06237298367086987,46137600
1986-07-10,0.05810783803462982,0.060240100758543885,0.05544250962973725,0.05970703507756537,46886400
1986-07-11,0.05970704182982445,0.06077317331235011,0.05810784460603597,0.05810784460603597,17395200
1986-07-14,0.058907415717840195,0.06024008178843461,0.05810781973598783,0.05810781973598783,28598400
1986-07-15,0.05970704182982445,0.06077317331235011,0.05810784460603597,0.05890744093011405,13190400
1986-07-16,0.06183929368853569,0.06183929368853568,0.06024009675196305,0.06024009675196305,9360000
1986-07-17,0.06290602684020996,0.06290602684020996,0.06130621705573349,0.061839282605721885,6940800
1986-07-18,0.06343909353017807,0.06397215908974548,0.06130621815738612,0.06290602797061065,12326400
1986-07-21,0.06343909353017807,0.0645052246493129,0.06343909353017807,0.06343909353017807,3513600
1986-07-22,0.06557133048772812,0.06557133048772812,0.06343906907154188,0.06343906907154188,10512000
1986-07-23,0.06397218257188797,0.06663751134808199,0.06397218257188797,0.06557137983760437,20793600
1986-07-24,0.06610441207885742,0.06717054304882197,0.06503828110889288,0.06503828110889288,14140800
1986-07-25,0.06663746386766434,0.06717052924308427,0.06610439849224442,0.06610439849224442,20448000
1986-07-28,0.06503830850124359,0.06663750562972835,0.06503830850124359,0.06663750562972835,11808000
1986-07-29,0.06343909353017807,0.0655713557684477,0.062372962411043245,0.0650382902088803,14054400
1986-07-30,0.06130620464682579,0.06343907954957828,0.05917394287846048,0.06343907954957828,26409600
1986-07-31,0.060773152858018875,0.06183928398171834,0.06077315285801888,0.061306218419868615,15638400
1986-08-01,0.060240089893341064,0.061306221063005366,0.05970702430850892,0.06077315547817322,12902400
1986-08-04,0.060240089893341064,0.060240089893341064,0.058640893138844616,0.060240089893341064,12441600
1986-08-05,0.05970704182982445,0.06077317331235011,0.059707041829824455,0.06024010757108728,2822400
1986-08-06,0.05917396396398544,0.060240095228063846,0.05810783269990703,0.05970702959602464,18316800
1986-08-07,0.05864087492227554,0.05970700576075027,0.05810780950303817,0.0591739403415129,3657600
1986-08-08,0.05917396396398544,0.060240095228063846,0.05864089833194624,0.05864089833194624,4147200
1986-08-11,0.06130620464682579,0.06183927008891712,0.060240073762643134,0.060240073762643134,7948800
1986-08-12,0.06290602684020996,0.06290602684020996,0.06130621705573349,0.06130621705573349,9993600
1986-08-13,0.06343909353017807,0.06343909353017807,0.062372962411043245,0.06290602797061065,6883200
1986-08-14,0.06503830850124359,0.06557137421073851,0.06343911137275883,0.06343911137275883,20131200
1986-08-15,0.06530479341745377,0.06557132377939491,0.06450519318037325,0.06503825847988408,6105600
1986-08-18,0.06450522691011429,0.06557135806661525,0.06450522691011429,0.06530482756530546,12787200
1986-08-19,0.06450522691011429,0.06477176198705499,0.06343909575361334,0.06450522691011429,20390400
1986-08-20,0.06397218257188797,0.06450524832712677,0.06397218257188797,0.06450524832712677,20764800
1986-08-21,0.06397218257188797,0.06503831408236557,0.06397218257188797,0.06397218257188797,49536000
1986-08-22,0.06290602684020996,0.06450522349017515,0.061839282605721885,0.06397215794018676,5760000
1986-08-25,0.06290602684020996,0.06290602684020996,0.061839282605721885,0.06290602684020996,2419200
1986-08-26,0.06237297132611275,0.06290603696187208,0.06237297132611274,0.06290603696187208,10857600
1986-08-27,0.06237297132611275,0.06290603696187208,0.06183929255574347,0.06237297132611274,9532800
1986-08-28,0.06237297132611275,0.06290603696187208,0.06237297132611274,0.06237297132611274,3427200
1986-08-29,0.060773152858018875,0.06290602823994272,0.05970702173431942,0.062372962678092995,25430400
1986-09-02,0.05917396396398544,0.06077316086010305,0.058374363228110945,0.06077316086010305,5212800
1986-09-03,0.05757474899291992,0.05864087992229845,0.05597555259885212,0.05864087992229845,18316800
1986-09-04,0.06237297132611275,0.06237297132611274,0.05864089874118741,0.05864089874118741,39427200
1986-09-05,0.06503830850124359,0.06503830850124359,0.061839301109579324,0.06237297995376899,26352000
1986-09-08,0.06450522691011429,0.06557135806661525,0.06450522691011429,0.06503829248836476,9619200
1986-09-09,0.06557133048772812,0.0671705265498678,0.06450519977963501,0.06450519977963501,37526400
1986-09-10,0.06450522691011429,0.06610442364486573,0.06450522691011429,0.06557135806661525,10886400
1986-09-11,0.06183929368853569,0.06503830069630212,0.06183929368853568,0.06450523505077792,35654400
1986-09-12,0.060240089893341064,0.06237296536722102,0.060240089893341064,0.06183928664783752,24451200
1986-09-15,0.06130620464682579,0.06130620464682579,0.05917394287846048,0.060240073762643134,22492800
1986-09-16,0.06130620464682579,0.06183927008891712,0.060240073762643134,0.06130620464682579,5184000
1986-09-17,0.06290602684020996,0.06397215794018676,0.06077315150574509,0.06130621705573349,8035200
1986-09-18,0.06343909353017807,0.0645052246493129,0.06290602797061065,0.06290602797061065,5356800
1986-09-19,0.06343909353017807,0.06397215908974548,0.06290602797061065,0.06343909353017807,2505600
1986-09-22,0.06290602684020996,0.06343909239019836,0.06290602684020996,0.06343909239019836,4492800
1986-09-23,0.06397218257188797,0.06450524832712677,0.06290605106141037,0.06290605106141037,5961600
1986-09-24,0.06317256391048431,0.06397215997306072,0.06290602883920496,0.06397215997306072,4780800
1986-09-25,0.06183929368853569,0.06343910375972948,0.06183929368853568,0.06317257322478313,5155200
1986-09-26,0.06183929368853569,0.062372972468681065,0.061306228043011474,0.06183929368853568,2332800
1986-09-29,0.060240089893341064,0.06183928664783752,0.060240089893341064,0.06183928664783752,6192000
1986-09-30,0.060240089893341064,0.061306221063005366,0.060240089893341064,0.060240089893341064,5184000
1986-10-01,0.05970704182982445,0.06130623905361294,0.0586409103472988,0.06024010757108728,32428800
1986-10-02,0.05970704182982445,0.06077317331235011,0.059173976088561626,0.059707041829824455,22723200
1986-10-03,0.060240089893341064,0.06077315547817322,0.05970702430850892,0.05970702430850892,14716800
1986-10-06,0.06503830850124359,0.06610443992023343,0.061839301109579324,0.061839301109579324,85334400
1986-10-07,0.06637094914913177,0.06770361061473289,0.06503828310790039,0.06503828310790039,59788800
1986-10-08,0.06823667883872986,0.06903627483486821,0.0655713512255513,0.0663709517973201,119606400
1986-10-09,0.0703689455986023,0.07196875540714459,0.06823668336657324,0.06823668336657324,92563200
1986-10-10,0.0735679566860199,0.07516715346014052,0.06930281882047268,0.07036895000321976,76752000
1986-10-13,0.0703689455986023,0.07356795208116637,0.0703689455986023,0.07356795208116637,27129600
1986-10-14,0.07143507152795792,0.07196875018173707,0.07090200600865473,0.07090200600865473,12873600
1986-10-15,0.07463406771421432,0.07516713316163624,0.07143506189528954,0.07143506189528954,63532800
1986-10-16,0.07463406771421432,0.07516713316163624,0.07410100226679242,0.07463406771421432,21859200
1986-10-17,0.07676635682582855,0.07729941788734251,0.07463409427724699,0.07463409427724699,124444800
1986-10-20,0.07729943096637726,0.07836556242105709,0.07516717263264981,0.07676636981466956,43545600
1986-10-21,0.08049779385328293,0.08049779385328293,0.07783247083443952,0.07783247083443952,112377600
1986-10-22,0.08049779385328293,0.08129739441944028,0.07996473291001857,0.08049779385328293,54576000
1986-10-23,0.08049779385328293,0.0810308639478081,0.0796982024383864,0.08049779385328293,70444800
1986-10-24,0.07996473461389542,0.08049779556851815,0.07783247249288243,0.08049779556851815,101376000
1986-10-27,0.08263066411018372,0.08263066411018372,0.0804977801129351,0.0804977801129351,125654400
1986-10-28,0.08449644595384598,0.08582911732878463,0.08263072250121017,0.08263072250121017,142646400
1986-10-29,0.08209763467311859,0.08476296770527822,0.08103089015583367,0.0844964279961776,53222400
1986-10-30,0.08369684219360352,0.08476297365099868,0.0815645792788132,0.08209764043187856,44380800
1986-10-31,0.08263066411018372,0.0847629258218022,0.08209759410664946,0.08369679496599296,63734400
1986-11-03,0.08422987163066864,0.08476294173427568,0.08316374057471554,0.08316374057471554,42192000
1986-11-04,0.0874282494187355,0.0874282494187355,0.08422985681351601,0.08422985681351601,54403200
1986-11-05,0.09275955706834793,0.09329262730904807,0.0868952170423196,0.08742828728301973,45100800
1986-11-06,0.09489183127880096,0.0970240941986126,0.09222650720466863,0.09275956835898931,72576000
1986-11-07,0.09435869008302689,0.09542482063856832,0.0927594896740864,0.09489175078516926,44323200
1986-11-10,0.09062667191028595,0.09435874889045888,0.09009360172466027,0.09435874889045888,28684800
1986-11-11,0.09116034209728241,0.09222647316367694,0.09116034209728241,0.09116034209728241,11894400
1986-11-12,0.09116034209728241,0.09329260423007148,0.09009358874513484,0.09116034209728241,34156800
1986-11-13,0.08982700854539871,0.0916933523008397,0.08956047821414495,0.09116029163833217,30211200
1986-11-14,0.09062667191028595,0.09062667191028595,0.0879613392846823,0.08982707120747863,18720000
1986-11-17,0.09116034209728241,0.09222647316367694,0.08956052778756812,0.09062665885396265,24307200
1986-11-18,0.08636213839054108,0.0916934070917187,0.08636213839054108,0.09116034611068358,59673600
1986-11-19,0.08956053853034973,0.0900935995518571,0.08636214494751902,0.08636214494751902,48729600
1986-11-20,0.0964910015463829,0.0964910015463829,0.08956054010295565,0.08956054010295565,98179200
1986-11-21,0.09968935698270798,0.10075611007274582,0.09702403454724316,0.09702403454724316,91065600
1986-11-24,0.10768598318099976,0.10821904414349555,0.09649098917021788,0.09968938239897607,173836800
1986-11-25,0.10875213146209717,0.10928519250892448,0.10715293001909003,0.10768600021717994,95788800
1986-11-26,0.10768598318099976,0.10928517521974829,0.10768598318099977,0.1087521142572525,38793600
1986-11-28,0.10608679056167603,0.10821905288644565,0.10502066855055313,0.1076859918808842,41328000
1986-12-01,0.1039545014500618,0.10661982385896436,0.10342143147752604,0.1060867538864286,40291200
1986-12-02,0.10448760539293289,0.10661986786053415,0.10448760539293288,0.10448760539293288,28771200
1986-12-03,0.10368800163269043,0.10555373352482895,0.10342147111988842,0.10448760232235868,35164800
1986-12-04,0.1050206795334816,0.10608680165609818,0.10288841698572268,0.10368800857768513,42508800
1986-12-05,0.10448760539293289,0.10555373662673352,0.10448760539293288,0.10502067558546446,107510400
1986-12-08,0.10342147201299667,0.1055537344363506,0.10182227977111237,0.10448760322467364,22665600
1986-12-09,0.10288843512535095,0.10395456658719349,0.10235536481879744,0.10342149628063999,16099200
1986-12-10,0.10368800163269043,0.10395454129675467,0.10182227889181414,0.1028884100942844,27590400
1986-12-11,0.10448760539293289,0.10502067558546446,0.10342147415913225,0.10368800467976678,11635200
1986-12-12,0.10075611621141434,0.10448756967865944,0.10075611621141434,0.10448756967865944,25286400
1986-12-15,0.09809017181396484,0.10128917757237312,0.09649097092632186,0.10075611671066508,50774400
1986-12-16,0.09915634244680405,0.10075615711029748,0.09862327222009439,0.09862327222009439,77299200
1986-12-17,0.10022245347499847,0.1007561367283771,0.09915632238850951,0.09915632238850951,23356800
1986-12-18,0.10102269053459167,0.10128922107993066,0.09968940637072493,0.10022247661266627,12672000
1986-12-19,0.10342147201299667,0.10448760322467364,0.10128920958964273,0.10128920958964273,56592000
1986-12-22,0.10448760539293289,0.10555373662673352,0.10342147415913225,0.10342147415913225,18316800
1986-12-23,0.10555373877286911,0.10555373877286911,0.10448760751739172,0.10448760751739172,23788800
1986-12-24,0.10528721660375595,0.1055537471509649,0.105020686056547,0.1055537471509649,7027200
1986-12-26,0.1050206795334816,0.10608680165609818,0.10502067953348158,0.10528721006413574,3715200
1986-12-29,0.10075611621141434,0.10608676140711894,0.10075611621141434,0.10502063968898552,41702400
1986-12-30,0.10182232409715652,0.10235538535942,0.09968943845946127,0.10075619242136327,25401600
1986-12-31,0.10288843512535095,0.10448762774248253,0.1018223036635084,0.1018223036635084,23356800
1987-01-02,0.10182232409715652,0.10395458744874306,0.10128925368362675,0.10288845577294979,12643200
1987-01-05,0.10768598318099976,0.1087521142572525,0.10128919672348338,0.10182226683724033,48499200
1987-01-06,0.10928522050380707,0.10981829083845014,0.10715295746776471,0.10768602780240778,40032000
1987-01-07,0.11514949798583984,0.11514949798583984,0.10928516016421477,0.10928516016421477,60998400
1987-01-08,0.11888100206851959,0.1199477557358742,0.11568260792426648,0.11568260792426648,61488000
1987-01-09,0.12367916107177734,0.12421223112294293,0.11834789318199636,0.11888095408190186,63705600
1987-01-12,0.13167575001716614,0.13274188088000247,0.12261301997305268,0.12367915083588903,128793600
1987-01-13,0.127943754196167,0.1306097007283139,0.12581149113876175,0.1306097007283139,76320000
1987-01-14,0.127943754196167,0.12847681538488578,0.1252784207987779,0.127943754196167,69465600
1987-01-15,0.134874165058136,0.13807255839609267,0.12794370426700868,0.12794370426700868,117014400
1987-01-16,0.13167575001716614,0.13487413345441582,0.12900980515007074,0.13487413345441582,65433600
1987-01-19,0.13647335767745972,0.13647335767745972,0.12900982722607993,0.13167577254936877,88243200
1987-01-20,0.13860562443733215,0.141804630815394,0.13594029215873374,0.1364733622749579,95760000
1987-01-21,0.1444699615240097,0.1482014250796094,0.13594029929240542,0.13860563171087115,108489600
1987-01-22,0.15886397659778595,0.15939703763728835,0.14020545837456788,0.1444699741443744,116035200
1987-01-23,0.1439369171857834,0.16526076866487643,0.1439369171857834,0.15886398110191066,317894400
1987-01-26,0.14660213887691498,0.14820133923188733,0.14020536491079474,0.14500294767319902,116553600
1987-01-27,0.15246659517288208,0.15459884874914676,0.14660225496188442,0.14660225496188442,114105600
1987-01-28,0.15299968421459198,0.15513194720390414,0.14820147477826898,0.15246661389163155,76723200
1987-01-29,0.14660213887691498,0.15459872633218505,0.14340375646948306,0.15299954427972545,79228800
1987-01-30,0.1559314727783203,0.15619799408414028,0.14446994017430115,0.14660220213346425,104169600
1987-02-02,0.15566493570804596,0.15886394183339142,0.15566493570804596,0.15593147532073243,46915200
1987-02-03,0.15299968421459198,0.1572642101932163,0.1503343509023194,0.1556650083755998,59328000
1987-02-04,0.1535327136516571,0.15406577471317107,0.15140045110307554,0.15299965259014314,31737600
1987-02-05,0.15246659517288208,0.15459884874914676,0.15086740270286766,0.15353272653664624,42652800
1987-02-06,0.1468687355518341,0.1532661342941389,0.14606913506303304,0.15246653380533784,45619200
1987-02-09,0.14553609490394592,0.14660222605750964,0.14473650340221952,0.14660222605750964,136080000
1987-02-10,0.14606915414333344,0.14606915414333344,0.14233769996027343,0.14553608403074708,44668800
1987-02-11,0.15299968421459198,0.15299968421459198,0.14660227296065248,0.14660227296065248,60307200
1987-02-12,0.16366147994995117,0.16446108025686765,0.15299956904557233,0.15299956904557233,185731200
1987-02-13,0.1620623618364334,0.16579380701016083,0.15833089836018302,0.16366154478123532,81763200
1987-02-17,0.16312851011753082,0.16366157118513142,0.1583309239040736,0.16206238798232964,70732800
1987-02-18,0.15299968421459198,0.16579386613393843,0.15246661389163155,0.1631285419729306,128592000
1987-02-19,0.14660213887691498,0.15246647444431588,0.14500294767319902,0.15246647444431588,317750400
1987-02-20,0.1450030654668808,0.14660225796970566,0.14287080269560512,0.14660225796970566,87897600
1987-02-23,0.15406571328639984,0.15619797498483798,0.141804599961643,0.14500299250930024,125913600
1987-02-24,0.1615292727947235,0.1620623520466451,0.15406574230981815,0.15406574230981815,120816000
1987-02-25,0.15886397659778595,0.16446116326887342,0.1577972322329325,0.16152930009782285,65001600
1987-02-26,0.16472767293453217,0.16952588030695268,0.15566494141783116,0.15886394766051606,145209600
1987-02-27,0.16366147994995117,0.16579374133422317,0.16099615779524012,0.16472761979334505,37555200
1987-03-02,0.15886397659778595,0.16366156255835734,0.1577972322329325,0.16366156255835734,79516800
1987-03-03,0.15886397659778595,0.16046317801881807,0.15673109185140277,0.15886397659778595,81100800
1987-03-04,0.1700589805841446,0.17059204164984673,0.15833092334018903,0.15886398440589114,98179200
1987-03-05,0.1780555248260498,0.1817869878654548,0.17005893384485757,0.17005893384485757,128188800
1987-03-06,0.17752251029014587,0.17912171176809225,0.17325736293143512,0.17805557134861946,63561600
1987-03-09,0.17432346940040588,0.1780555366712758,0.17325732918857006,0.17752247571661892,38275200
1987-03-10,0.17965467274188995,0.1817869340904383,0.17379032717222898,0.17432340623625261,74102400
1987-03-11,0.1823200285434723,0.18338615026350097,0.1801877668008962,0.1823200285434723,43862400
1987-03-12,0.18311963975429535,0.1844523011339664,0.1780555155300335,0.18232003926598878,71337600
1987-03-13,0.1764557659626007,0.1844523590365634,0.1727243019466426,0.18311969723854812,105120000
1987-03-16,0.1753896027803421,0.17592266376986163,0.1700589562801005,0.17592266376986163,88473600
1987-03-17,0.18125393986701965,0.18232006178140808,0.17485653118736988,0.17538959214456412,54547200
1987-03-18,0.19084976613521576,0.19244894928786338,0.1823200938251318,0.1823200938251318,119347200
1987-03-19,0.19458115100860596,0.19458115100860596,0.18765130460437546,0.19084970651557084,62812800
1987-03-20,0.19244880974292755,0.19458107070287725,0.19138268841420872,0.19458107070287725,38246400
1987-03-23,0.19111622869968414,0.19511421280484356,0.18925050644444702,0.19244889006807062,67478400
1987-03-24,0.19244880974292755,0.19351494937415845,0.18658448354453916,0.18658448354453916,69609600
1987-03-25,0.19164927303791046,0.19351501343456345,0.19031661178459727,0.192448873450402,33840000
1987-03-26,0.19031663239002228,0.19191583338814955,0.18978357149148656,0.1916492937876216,33379200
1987-03-27,0.19564735889434814,0.19991248803577216,0.19138283373628143,0.19138283373628143,120873600
1987-03-30,0.20630986988544464,0.20630986988544464,0.1887174843171954,0.19564733217709454,186134400
1987-03-31,0.20630986988544464,0.2111074554574884,0.20364392431545797,0.20364392431545797,125337600
1987-04-01,0.19404810667037964,0.2105743681836568,0.19298196650823346,0.2063098441401144,259430400
1987-04-02,0.20257775485515594,0.20684290110261205,0.19724710905423207,0.19724710905423207,159955200
1987-04-03,0.21270664036273956,0.2137727622732747,0.20257776841429467,0.20257776841429467,155606400
1987-04-06,0.21164044737815857,0.2132396481477304,0.20790900331918094,0.21270658732537895,98956800
1987-04-07,0.2004455029964447,0.2116404773467125,0.2004455029964447,0.2116404773467125,73728000
1987-04-08,0.20630986988544464,0.20844213217330004,0.20044554003493661,0.20044554003493661,106214400
1987-04-09,0.20257775485515594,0.20630984018302384,0.20097857209639128,0.20630984018302384,71568000
1987-04-10,0.20391035079956055,0.20417687199855244,0.20204461089405054,0.20257767159454768,43372800
1987-04-13,0.19724705815315247,0.20364384244503556,0.19618031430354857,0.20364384244503556,50256000
1987-04-14,0.2004455029964447,0.20364388668596597,0.19404809502919876,0.19724710100440332,87379200
1987-04-15,0.20471005141735077,0.20684293604423773,0.20204472806664028,0.20204472806664028,95961600
1987-04-16,0.2100413590669632,0.21430586585995529,0.20417701019912063,0.20471007126042892,188092800
1987-04-20,0.2041769027709961,0.21217349167664906,0.2036438419901589,0.21004124855330025,100310400
1987-04-21,0.20737600326538086,0.20897520464471736,0.19991247171351875,0.20417699652339982,113184000
1987-04-22,0.2100413590669632,0.2105744201282715,0.20737601715537027,0.20737601715537027,74678400
1987-04-23,0.2100413590669632,0.21217360331219637,0.20684295609406197,0.21004135906696317,48326400
1987-04-24,0.21110747754573822,0.21217359964995292,0.20737601357593602,0.21004135544152353,54172800
1987-04-27,0.21110747754573822,0.21270667900458565,0.20737601357593602,0.21110747754573822,53107200
1987-04-28,0.2265675812959671,0.22710066060084233,0.20897519552908916,0.21110745784101909,111081600
1987-04-29,0.22017021477222443,0.23243133298329205,0.2201702147722244,0.22656760640014045,85161600
1987-04-30,0.22176942229270935,0.22656763126291726,0.216971835608444,0.22017023893297272,88041600
1987-05-01,0.2239016443490982,0.2244347236745756,0.21910405853747253,0.22176938195476187,37843200
1987-05-04,0.22816669940948486,0.2297659001359492,0.22283543243904794,0.22390155405501283,34531200
1987-05-05,0.24682527780532837,0.24682527780532837,0.22869981500081207,0.22869981500081207,110995200
1987-05-06,0.2409609705209732,0.24895758138601998,0.23989484847175752,0.24682531898506416,153504000
1987-05-07,0.2521560490131378,0.2526891102135828,0.23936186640376875,0.24096105000510376,289699200
1987-05-08,0.269748330116272,0.2734804158719656,0.2526890060447992,0.2526890060447992,150048000
1987-05-11,0.26228487491607666,0.2697484079939183,0.2620183535000445,0.2697484079939183,127382400
1987-05-12,0.25322210788726807,0.26495076828911035,0.24949064408492294,0.2622848225598246,148464000
